screenMode,seed,subjCode,breakEvery,useParallel,Question,compLower,filename,hasQuestion,newWord1,newWord2,offsetNoun,onsetDet,onsetNoun,part,relatedness,sentID,speaker,totalLen,trigDet,trigOffsetNoun,unrelOppositeGender,waitForDetOffset,waitForEnd,waitForNounOffset,yesOrNo,trialIndex,expTimer,whichPart,trialIndex,response,isRight,rt
fs,21,12F20,30,yes,Werd de gladheid aangekondigd op de televisie?,de wind,Nat_100_related,1,,,5.301,4.871,4.994,experiment,related,100,Nat,6.59,11,119,het gezicht,0.123,1.289,0.307,0,111,1726.82007,experiment,110,z,1,3116.129875
fs,21,12F20,30,yes,,het balkon,nonNat_159_related,0,,,5.483,4.895,5.09,experiment,related,159,nonNat,6.039,21,219,de bank,0.195,0.556,0.393,nan,112,1737.655129,experiment,111,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_330_control,0,speelgoed,lego,7.41,6.629,6.774,experiment,control,330,nonNat,7.541,55,155,,0.145,0.131,0.636,nan,113,1749.996689,experiment,112,-99,-99,-99000
fs,21,12F20,30,yes,Heeft de spreker een kerstboom met Kerst?,de cadeautjes,nonNat_9_related,1,,,3.179,2.509,2.671,experiment,related,9,nonNat,4.278,21,219,het pakje,0.162,1.099,0.508,1,114,1761.363009,experiment,113,slash,1,2257.710705
fs,21,12F20,30,yes,,,nonNat_346_control,0,recht,pech,3.133,2.606,2.743,experiment,control,346,nonNat,5.536,55,155,,0.137,2.403,0.39,nan,115,1771.684605,experiment,114,-99,-99,-99000
fs,21,12F20,30,yes,Is het belangrijk om goed op het verkeer te letten als je in de auto rijdt?,de weg,nonNat_21_unrelated,1,,,3.929,3.355,3.473,experiment,unrelated,21,nonNat,4.851,22,229,het verkeer,0.118,0.922,0.456,1,116,1784.346637,experiment,115,slash,1,2982.55738
fs,21,12F20,30,yes,,de gevangenis,nonNat_153_related,0,,,2.977,2.29,2.413,experiment,related,153,nonNat,3.525,21,219,het boevenhok,0.123,0.548,0.564,nan,117,1792.678475,experiment,116,-99,-99,-99000
fs,21,12F20,30,yes,,de oven,Nat_8_related,0,,,3.552,2.974,3.108,experiment,related,8,Nat,4.993,11,119,het fornuis,0.134,1.441,0.444,nan,118,1802.468913,experiment,117,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_342_control,0,autoriteiten,maatregel,7.471,7.038,7.297,experiment,control,342,nonNat,8.19,55,155,,0.259,0.719,0.174,nan,119,1815.590429,experiment,118,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_310_control,0,attractiepark,Efteling,5.395,4.402,4.654,experiment,control,310,Nat,5.408,55,155,,0.252,0.013,0.741,nan,120,1825.792875,experiment,119,-99,-99,-99000
fs,21,12F20,30,yes,Wilde ze graag haar telefoon opladen?,het stopcontact,Nat_45_unrelated,1,,,4.469,3.766,3.929,experiment,unrelated,45,Nat,5.632,12,129,de computer,0.163,1.163,0.54,1,121,2019.917326,experiment,120,slash,1,1565.732102
fs,21,12F20,30,yes,,,Nat_327_control,0,vrouw,huis,3.834,3,3.529,experiment,control,327,Nat,5.216,55,155,,0.529,1.382,0.305,nan,122,2029.924535,experiment,121,-99,-99,-99000
fs,21,12F20,30,yes,Is Andre de nieuwe coach van het team?,het team,Nat_10_related,1,,,1.709,1.302,1.46,experiment,related,10,Nat,2.704,11,119,de groep,0.158,0.995,0.249,1,123,2039.428915,experiment,122,z,0,1991.865087
fs,21,12F20,30,yes,,het hart,nonNat_87_related,0,,,7.62,7.026,7.183,experiment,related,87,nonNat,9.313,21,219,de neus,0.157,1.693,0.437,nan,124,2053.529547,experiment,123,-99,-99,-99000
fs,21,12F20,30,yes,,de wereld,nonNat_132_related,0,,,3.409,2.754,2.892,experiment,related,132,nonNat,6.055,21,219,het paradijs,0.138,2.646,0.517,nan,125,2064.384013,experiment,124,-99,-99,-99000
fs,21,12F20,30,yes,,de tuinman,nonNat_106_related,0,,,5.388,4.737,4.926,experiment,related,106,nonNat,6.599,21,219,het hulpje,0.189,1.211,0.462,nan,126,2075.783478,experiment,125,-99,-99,-99000
fs,21,12F20,30,yes,Hebben ze een hoop post gekregen terwijl we op vakantie waren?,de brievenbus,nonNat_31_unrelated,1,,,3.714,3.008,3.189,experiment,unrelated,31,nonNat,4.128,22,229,het postvakje,0.181,0.414,0.525,1,127,2089.579753,experiment,126,slash,1,4835.68825
fs,21,12F20,30,yes,Was het rustig op de weg naar Zandvoort?,het strand,nonNat_144_related,1,,,5.223,4.677,4.773,experiment,related,144,nonNat,5.935,21,219,de zee,0.096,0.712,0.45,0,128,2102.083293,experiment,127,z,1,1742.887666
fs,21,12F20,30,yes,,,nonNat_344_control,0,lezen,saai,3.06,2.309,2.766,experiment,control,344,nonNat,3.692,55,155,,0.457,0.632,0.294,nan,129,2110.573974,experiment,128,-99,-99,-99000
fs,21,12F20,30,yes,,de film,Nat_157_unrelated,0,,,4.131,3.462,3.632,experiment,unrelated,157,Nat,4.918,12,129,het programma,0.17,0.787,0.499,nan,130,2120.284368,experiment,129,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_321_control,0,week,lessen,1.245,0.587,0.778,experiment,control,321,Nat,4.136,55,155,,0.191,2.891,0.467,nan,131,2129.220735,experiment,130,-99,-99,-99000
fs,21,12F20,30,yes,,het aanrecht,Nat_77_unrelated,0,,,3.601,3.077,3.272,experiment,unrelated,77,Nat,4.232,12,129,de tafel,0.195,0.631,0.329,nan,132,2138.258116,experiment,131,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_359_control,0,apen,broodje,5.402,4.874,5,experiment,control,359,nonNat,5.456,55,155,,0.126,0.054,0.402,nan,133,2148.526529,experiment,132,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_320_control,0,uitvinding,mensheid,2.055,1.427,1.527,experiment,control,320,Nat,3.843,55,155,,0.1,1.788,0.528,nan,134,2157.166945,experiment,133,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_351_control,0,vrijwilliger,Nederland,1.445,0.246,0.6,experiment,control,351,nonNat,5.252,55,155,,0.354,3.807,0.845,nan,135,2167.20734,experiment,134,-99,-99,-99000
fs,21,12F20,30,yes,,het internet,nonNat_59_unrelated,0,,,6.481,5.749,5.868,experiment,unrelated,59,nonNat,8.053,22,229,de websites,0.119,1.572,0.613,nan,136,2180.060903,experiment,135,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_305_control,0,ontbijt,boterham,3.347,2.76,2.896,experiment,control,305,Nat,4.005,55,155,,0.136,0.658,0.451,nan,137,2188.915258,experiment,136,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_354_control,0,buiten,weer,2.252,1.658,1.771,experiment,control,354,nonNat,3.677,55,155,,0.113,1.425,0.481,nan,138,2197.379629,experiment,137,-99,-99,-99000
fs,21,12F20,30,yes,Had Hans het weer gecheckt voordat hij vertrok?,de auto,Nat_12_unrelated,1,,,2.461,1.991,2.161,experiment,unrelated,12,Nat,4.743,12,129,het busje,0.17,2.282,0.3,1,139,2210.049215,experiment,138,slash,1,3121.342912
fs,21,12F20,30,yes,Was de prinses opgesloten in de kelder?,de draak,Nat_103_unrelated,1,,,3.771,3.204,3.321,experiment,unrelated,103,Nat,5.019,12,129,het leger,0.117,1.248,0.45,0,140,2222.448821,experiment,139,z,1,2562.900106
fs,21,12F20,30,yes,Was er te weinig licht om te lezen in de kamer?,het licht,nonNat_32_related,1,,,3.748,3.35,3.502,experiment,related,32,nonNat,4.487,21,219,de lamp,0.152,0.739,0.246,1,141,2236.576441,experiment,140,z,0,4817.877092
fs,21,12F20,30,yes,,,nonNat_338_control,0,tv,kijken,0.792,0.33,0.445,experiment,control,338,nonNat,4.686,55,155,,0.115,3.894,0.347,nan,142,2246.06268,experiment,141,-99,-99,-99000
fs,21,12F20,30,yes,Heeft het team de laatste wedstrijd gewonnen?,de taart,Nat_43_unrelated,1,,,3.365,2.869,3.005,experiment,unrelated,43,Nat,4.204,12,129,het ijsje,0.136,0.839,0.36,1,143,2257.200232,experiment,142,slash,1,2113.520868
fs,21,12F20,30,yes,Ging de zin over een fietstocht door de Alpen?,de berg,nonNat_104_unrelated,1,,,2.586,2.047,2.224,experiment,unrelated,104,nonNat,3.866,22,229,het pad,0.177,1.28,0.362,0,144,2268.519766,experiment,143,z,1,2629.217827
fs,21,12F20,30,yes,,het schoolplein,nonNat_27_unrelated,0,,,3.205,2.82,2.92,experiment,unrelated,27,nonNat,4.244,22,229,de stoep,0.1,1.039,0.285,nan,145,2277.567033,experiment,144,-99,-99,-99000
fs,21,12F20,30,yes,,de vergadering,nonNat_64_related,0,,,3.869,3.071,3.213,experiment,related,64,nonNat,4.541,21,219,het werk,0.142,0.672,0.656,nan,146,2286.89439,experiment,145,-99,-99,-99000
fs,21,12F20,30,yes,Is er een muizenplaag in het studentenhuis?,de muizen,Nat_49_unrelated,1,,,2.815,2.226,2.403,experiment,unrelated,49,Nat,3.336,12,129,het knaagdier,0.177,0.521,0.412,1,147,2298.503342,experiment,146,slash,1,3456.82279
fs,21,12F20,30,yes,,,Nat_303_control,0,studenten,studie,1.034,0.179,0.311,experiment,control,303,Nat,4.896,55,155,,0.132,3.862,0.723,nan,148,2308.18833,experiment,147,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_331_control,0,oma,sjaals,1.547,0.951,1.198,experiment,control,331,nonNat,5.778,55,155,,0.247,4.231,0.349,nan,149,2318.7518,experiment,148,-99,-99,-99000
fs,21,12F20,30,yes,Nemen ze een parasol mee als het mooi weer is?,het strand,nonNat_24_related,1,,,3.624,3.019,3.167,experiment,related,24,nonNat,4.736,21,219,de rivier,0.148,1.112,0.457,1,150,2330.262487,experiment,149,slash,1,1952.544007
fs,21,12F20,30,yes,,het balkon,nonNat_109_related,0,,,5.956,5.22,5.415,experiment,related,109,nonNat,9.102,21,219,de balustrade,0.195,3.146,0.541,nan,151,2386.888643,experiment,150,-99,-99,-99000
fs,21,12F20,30,yes,Had Marc genoeg tijd ingepland om te studeren voor zijn literatuurtentamen?,de samenvatting,nonNat_120_unrelated,1,,,5.942,5.356,5.511,experiment,unrelated,120,nonNat,9.366,22,229,het verhaal,0.155,3.424,0.431,0,152,2402.892641,experiment,151,z,1,1810.41239
fs,21,12F20,30,yes,,de thee,nonNat_7_unrelated,0,,,6.164,5.601,5.788,experiment,unrelated,7,nonNat,6.976,22,229,het drankje,0.187,0.812,0.376,nan,153,2414.766836,experiment,152,-99,-99,-99000
fs,21,12F20,30,yes,Heb je de bus gehaald?,de auto,Nat_146_unrelated,1,,,3.001,2.233,2.386,experiment,unrelated,146,Nat,3.554,12,129,het taxibedrijf,0.153,0.553,0.615,0,154,2424.596298,experiment,153,z,1,1455.032033
fs,21,12F20,30,yes,,,nonNat_350_control,0,oma's,kinderen,2.93,2.267,2.367,experiment,control,350,nonNat,5.407,55,155,,0.1,2.477,0.563,nan,155,2434.810699,experiment,154,-99,-99,-99000
fs,21,12F20,30,yes,Heeft de spreker een hekel aan dieren?,de dierentuin,nonNat_123_unrelated,1,,,4.395,3.53,3.634,experiment,unrelated,123,nonNat,6.022,22,229,het reservaat,0.104,1.627,0.761,0,156,2447.419979,experiment,155,z,1,1768.810101
fs,21,12F20,30,yes,,,Nat_316_control,0,amateurs,stunt,4.114,3.541,3.686,experiment,control,316,Nat,4.12,55,155,,0.145,0.006,0.428,nan,157,2456.333615,experiment,156,-99,-99,-99000
fs,21,12F20,30,yes,Kijken de ouders elke avond het achtuurjournaal?,het journaal,Nat_33_unrelated,1,,,4.673,3.857,3.989,experiment,unrelated,33,Nat,7.072,12,129,de nieuwsberichten,0.132,2.399,0.684,1,158,2470.123238,experiment,157,slash,1,1878.482926
fs,21,12F20,30,yes,,de pet,Nat_97_unrelated,0,,,3.318,2.887,3.017,experiment,unrelated,97,Nat,3.592,12,129,het hoofd,0.13,0.274,0.301,nan,159,2478.512528,experiment,158,-99,-99,-99000
fs,21,12F20,30,yes,Zetten ze altijd een zwembad op als het warm is?,de tuin,nonNat_40_related,1,,,3.72,3.217,3.45,experiment,related,40,nonNat,4.705,21,219,het park,0.233,0.985,0.27,1,160,2490.178815,experiment,159,slash,1,2130.137463
fs,21,12F20,30,yes,Werkt de lift bij brand?,de lift,nonNat_145_related,1,,,2.85,2.44,2.583,experiment,related,145,nonNat,3.816,21,219,het dak,0.143,0.966,0.267,0,161,2500.32289,experiment,160,z,1,1503.292281
fs,21,12F20,30,yes,,de hoek,Nat_84_related,0,,,5.145,4.825,4.946,experiment,related,84,Nat,6.259,11,119,het kamertje,0.121,1.114,0.199,nan,162,2511.373952,experiment,161,-99,-99,-99000
fs,21,12F20,30,yes,Werd het bestek in de onderste lade bewaard?,het bestek,nonNat_151_related,1,,,3.961,3.463,3.667,experiment,related,151,nonNat,5.139,21,219,de glazen,0.204,1.178,0.294,0,163,2525.05029,experiment,162,z,1,3721.009517
fs,21,12F20,30,yes,,het lijf,Nat_101_related,0,,,3.117,2.649,2.78,experiment,related,101,Nat,4.333,11,119,de maag,0.131,1.216,0.337,nan,164,2534.18489,experiment,163,-99,-99,-99000
fs,21,12F20,30,yes,,het zeil,nonNat_137_related,0,,,5.358,4.914,5.016,experiment,related,137,nonNat,6.02,21,219,de smiezen,0.102,0.662,0.342,nan,165,2545.004387,experiment,164,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_323_control,0,krant,uitbraak,1.595,1.159,1.305,experiment,control,323,Nat,4.48,55,155,,0.146,2.885,0.29,nan,166,2554.303743,experiment,165,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_343_control,0,introductie,literatuur,4.267,3.678,3.938,experiment,control,343,nonNat,5.262,55,155,,0.26,0.995,0.329,nan,167,2564.359162,experiment,166,-99,-99,-99000
fs,21,12F20,30,yes,Had Hendrik een DVD gekregen voor zijn verjaardag?,de bioscoop,Nat_114_related,1,,,5.295,4.738,4.851,experiment,related,114,Nat,6.049,11,119,het filmhuis,0.113,0.754,0.444,0,168,2576.680954,experiment,167,z,1,1448.799216
fs,21,12F20,30,yes,,de pan,Nat_108_unrelated,0,,,4.323,3.809,3.979,experiment,unrelated,108,Nat,5.884,12,129,het vuur,0.17,1.561,0.344,nan,169,2587.359147,experiment,168,-99,-99,-99000
fs,21,12F20,30,yes,,de airco,Nat_90_unrelated,0,,,3.899,3.322,3.502,experiment,unrelated,90,Nat,4.302,12,129,het ventiel,0.18,0.403,0.397,nan,170,2596.466537,experiment,169,-99,-99,-99000
fs,21,12F20,30,yes,,het verkeer,Nat_63_unrelated,0,,,2.009,1.614,1.764,experiment,unrelated,63,Nat,3.336,12,129,de wijk,0.15,1.327,0.245,nan,171,2604.59989,experiment,170,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_355_control,0,zoon,buitenland,2.699,2.227,2.444,experiment,control,355,nonNat,4.376,55,155,,0.217,1.677,0.255,nan,172,2613.820293,experiment,171,-99,-99,-99000
fs,21,12F20,30,yes,,de spiegel,nonNat_74_unrelated,0,,,4.668,4.115,4.342,experiment,unrelated,74,nonNat,5.445,22,229,het raam,0.227,0.777,0.326,nan,173,2624.057734,experiment,172,-99,-99,-99000
fs,21,12F20,30,yes,Is David een echte gentleman?,de stoel,Nat_17_unrelated,1,,,3.657,3.065,3.217,experiment,unrelated,17,Nat,4.626,12,129,het stoeltje,0.152,0.969,0.44,1,174,2635.167534,experiment,173,slash,1,1657.42085
fs,21,12F20,30,yes,Werden de kaartjes gecontroleerd in de bus?,de conducteur,nonNat_131_unrelated,1,,,3.721,3.113,3.259,experiment,unrelated,131,nonNat,4.856,22,229,het mannetje,0.146,1.135,0.462,0,175,2647.103384,experiment,174,z,1,2271.420663
fs,21,12F20,30,yes,,,Nat_307_control,0,collega,raam,1.941,1.561,1.613,experiment,control,307,Nat,5.2,55,155,,0.052,3.259,0.328,nan,176,2657.094086,experiment,175,-99,-99,-99000
fs,21,12F20,30,yes,,de lucht,Nat_80_related,0,,,3.29,2.953,3.05,experiment,related,80,Nat,4.048,11,119,het water,0.097,0.758,0.24,nan,177,2665.943455,experiment,176,-99,-99,-99000
fs,21,12F20,30,yes,,,nonNat_334_control,0,boekenwinkels,jaren,5.39,4.902,5.122,experiment,control,334,nonNat,6.538,55,155,,0.22,1.148,0.268,nan,178,2677.287974,experiment,177,-99,-99,-99000
fs,21,12F20,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,179,2688.22742,experiment,178,-99,-99,-99000
fs,22,13F20,30,yes,,,Nat_311_control,0,land,skivakantie,3.946,3.47,3.589,experiment,control,311,Nat,6.002,55,155,,0.119,2.056,0.357,nan,1,312.1473527,experiment,0,-99,-99,-99000
fs,22,13F20,30,yes,,de schat,nonNat_5_related,0,,,3.761,3.316,3.412,experiment,related,5,nonNat,4.7,21,219,het pakketje,0.096,0.939,0.349,nan,2,321.6546638,experiment,1,-99,-99,-99000
fs,22,13F20,30,yes,Werden de kaartjes gecontroleerd in de bus?,de conducteur,Nat_131_related,1,,,3.537,2.815,2.973,experiment,related,131,Nat,4.577,11,119,het mannetje,0.158,1.04,0.564,0,3,333.0605487,experiment,2,z,1,1992.625867
fs,22,13F20,30,yes,Ging de zin over een fietstocht door de Alpen?,de berg,Nat_104_related,1,,,2.527,2.052,2.218,experiment,related,104,Nat,3.754,11,119,het pad,0.166,1.227,0.309,0,4,344.6683139,experiment,3,z,1,2929.990679
fs,22,13F20,30,yes,,het bestek,Nat_129_related,0,,,5.513,4.963,5.116,experiment,related,129,Nat,7.027,11,119,de lepels,0.153,1.514,0.397,nan,5,356.4978343,experiment,4,-99,-99,-99000
fs,22,13F20,30,yes,,het bos,nonNat_25_unrelated,0,,,4.118,3.441,3.606,experiment,unrelated,25,nonNat,5.767,22,229,de straat,0.165,1.649,0.512,nan,6,367.05918,experiment,5,-99,-99,-99000
fs,22,13F20,30,yes,Werd de gladheid aangekondigd op de televisie?,de wind,nonNat_100_related,1,,,6.041,5.457,5.601,experiment,related,100,nonNat,7.446,21,219,het gezicht,0.144,1.405,0.44,0,7,381.3311316,experiment,6,z,1,2004.595965
fs,22,13F20,30,yes,,,nonNat_355_control,0,zoon,buitenland,2.699,2.227,2.444,experiment,control,355,nonNat,4.376,55,155,,0.217,1.677,0.255,nan,8,390.4969663,experiment,7,-99,-99,-99000
fs,22,13F20,30,yes,Staan de boeken die de spreker gelezen heeft op de onderste plank in de kast?,de kast,Nat_29_unrelated,1,,,2.477,1.994,2.14,experiment,unrelated,29,Nat,3.201,12,129,het bureau,0.146,0.724,0.337,1,9,403.2905009,experiment,8,slash,1,4760.10324
fs,22,13F20,30,yes,,de zon,nonNat_121_related,0,,,3.414,2.952,3.084,experiment,related,121,nonNat,5.264,21,219,het zand,0.132,1.85,0.33,nan,10,413.345734,experiment,9,-99,-99,-99000
fs,22,13F20,30,yes,Ging de zin over vleesproducten?,de koelkast,Nat_150_unrelated,1,,,3.097,2.394,2.509,experiment,unrelated,150,Nat,4.674,12,129,het vriesvak,0.115,1.577,0.588,0,11,424.3057334,experiment,10,z,1,1463.239586
fs,22,13F20,30,yes,,,Nat_326_control,0,koeien,gras,1.987,1.606,1.684,experiment,control,326,Nat,7.568,55,155,,0.078,5.581,0.303,nan,12,436.6704968,experiment,11,-99,-99,-99000
fs,22,13F20,30,yes,Heeft de koning de nieuwe brug geopend?,het lint,nonNat_110_related,1,,,4.725,4.202,4.367,experiment,related,110,nonNat,5.687,21,219,de touwen,0.165,0.962,0.358,0,13,451.1368499,experiment,12,z,1,3964.558073
fs,22,13F20,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,14,462.0833276,experiment,13,-99,-99,-99000
fs,22,13F20,30,yes,,het aanrecht,Nat_77_related,0,,,3.712,3.077,3.263,experiment,related,77,Nat,4.241,11,119,de tafel,0.186,0.529,0.449,nan,15,471.1166575,experiment,14,-99,-99,-99000
fs,22,13F20,30,yes,Was de prinses opgesloten in de kelder?,de draak,Nat_103_related,1,,,3.665,3.204,3.347,experiment,related,103,Nat,4.8,11,119,het leger,0.143,1.135,0.318,0,16,482.2879034,experiment,15,z,1,1551.733843
fs,22,13F20,30,yes,,de mouw,Nat_94_related,0,,,4.632,4.12,4.249,experiment,related,94,Nat,7.685,11,119,het vest,0.129,3.053,0.383,nan,17,494.7804483,experiment,16,-99,-99,-99000
fs,22,13F20,30,yes,,,Nat_312_control,0,landen,vakantie,2.688,2.182,2.31,experiment,control,312,Nat,5.376,55,155,,0.128,2.688,0.378,nan,18,504.9487409,experiment,17,-99,-99,-99000
fs,22,13F20,30,yes,,,Nat_303_control,0,studenten,studie,1.034,0.179,0.311,experiment,control,303,Nat,4.896,55,155,,0.132,3.862,0.723,nan,19,514.6391129,experiment,18,-99,-99,-99000
fs,22,13F20,30,yes,,de oven,nonNat_8_related,0,,,3.402,2.846,2.986,experiment,related,8,nonNat,4.638,21,219,het fornuis,0.14,1.236,0.416,nan,20,524.0824164,experiment,19,-99,-99,-99000
fs,22,13F20,30,yes,Komt Zwarte Piet door het raam naar binnen?,de schoorsteen,Nat_155_unrelated,1,,,4.52,3.932,4.055,experiment,unrelated,155,Nat,6.385,12,129,het gangpad,0.123,1.865,0.465,0,21,536.7904749,experiment,20,z,1,1500.223143
fs,22,13F20,30,yes,Was de portemonnee van Martijn gestolen?,de politie,Nat_42_related,1,,,4.126,3.502,3.69,experiment,related,42,Nat,5.221,11,119,het politiebureau,0.188,1.095,0.436,1,22,549.4538651,experiment,21,slash,1,2608.474328
fs,22,13F20,30,yes,Had Marc genoeg tijd ingepland om te studeren voor zijn literatuurtentamen?,de samenvatting,Nat_120_unrelated,1,,,5.874,5.343,5.483,experiment,unrelated,120,Nat,9.53,12,129,het verhaal,0.14,3.656,0.391,0,23,566.4134248,experiment,22,z,1,2618.890045
fs,22,13F20,30,yes,,de dierenarts,Nat_152_unrelated,0,,,2.079,1.635,1.751,experiment,unrelated,152,Nat,2.657,12,129,het asiel,0.116,0.578,0.328,nan,24,573.8640667,experiment,23,-99,-99,-99000
fs,22,13F20,30,yes,,,Nat_323_control,0,krant,uitbraak,1.595,1.159,1.305,experiment,control,323,Nat,4.48,55,155,,0.146,2.885,0.29,nan,25,583.1453794,experiment,24,-99,-99,-99000
fs,22,13F20,30,yes,Leest de vader van de spreker graag de krant op werkdagen?,de krant,nonNat_161_unrelated,1,,,2.98,2.322,2.493,experiment,unrelated,161,nonNat,3.783,22,229,het magazine,0.171,0.803,0.487,0,26,594.3245141,experiment,25,z,1,2576.889429
fs,22,13F20,30,yes,,het antwoord,nonNat_23_unrelated,0,,,3.342,2.817,2.965,experiment,unrelated,23,nonNat,4.2,22,229,de reactie,0.148,0.858,0.377,nan,27,603.3130693,experiment,26,-99,-99,-99000
fs,22,13F20,30,yes,Heeft deze zin iets te maken met hengelsport?,het net,Nat_89_related,1,,,3.416,2.987,3.095,experiment,related,89,Nat,4.873,11,119,de sloot,0.108,1.457,0.321,0,28,614.8438367,experiment,27,z,1,1839.164541
fs,22,13F20,30,yes,,,Nat_327_control,0,vrouw,huis,3.834,3,3.529,experiment,control,327,Nat,5.216,55,155,,0.529,1.382,0.305,nan,29,624.848799,experiment,28,-99,-99,-99000
fs,22,13F20,30,yes,,,nonNat_359_control,0,apen,broodje,5.402,4.874,5,experiment,control,359,nonNat,5.456,55,155,,0.126,0.054,0.402,nan,30,635.1101138,experiment,29,-99,-99,-99000
fs,22,13F20,30,yes,Ging de zin een lastdier dat in de woestijn leeft?,de kameel,nonNat_85_unrelated,1,,,4.257,3.415,3.659,experiment,unrelated,85,nonNat,5.113,22,229,het trekpaard,0.244,0.856,0.598,1,31,702.0013591,experiment,30,slash,1,4885.341272
fs,22,13F20,30,yes,Draait de nieuwe film van die acteur al?,de bioscoop,nonNat_39_related,1,,,2.569,1.918,2.094,experiment,related,39,nonNat,3.12,21,219,het theater,0.176,0.551,0.475,1,32,713.5047572,experiment,31,slash,1,3565.66822
fs,22,13F20,30,yes,,het bord,nonNat_22_related,0,,,3.593,3.096,3.305,experiment,related,22,nonNat,4.587,21,219,de antwoordvellen,0.209,0.994,0.288,nan,33,722.8890105,experiment,32,-99,-99,-99000
fs,22,13F20,30,yes,Ging de zin over de maand december?,het jaar,Nat_75_related,1,,,2.031,1.607,1.712,experiment,related,75,Nat,3.773,11,119,de winter,0.105,1.742,0.319,1,34,733.4318923,experiment,33,slash,1,1935.507206
fs,22,13F20,30,yes,,de gevangenis,nonNat_153_unrelated,0,,,3.157,2.29,2.468,experiment,unrelated,153,nonNat,3.643,22,229,het boevenhok,0.178,0.486,0.689,nan,35,741.86868,experiment,34,-99,-99,-99000
fs,22,13F20,30,yes,,,nonNat_350_control,0,oma's,kinderen,2.93,2.267,2.367,experiment,control,350,nonNat,5.407,55,155,,0.1,2.477,0.563,nan,36,752.0650122,experiment,35,-99,-99,-99000
